id,name,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,license,price_in_USD,long_term,price_per_night
6838363,SHITAMACHI BASE/Quiet new apt.room201/skytree view,Hiroyoshi,Sumida Ku,35.71893,139.81294,Entire home/apt,9471,1,96,12,hotels and inns business act | 東京都墨田区保健所 | 27墨福衛生環第213号,61.10322580645161,False,9471
6838964,SHITAMACHI BASE/Quiet new apt.room202/skytree view,Hiroyoshi,Sumida Ku,35.72,139.81074,Entire home/apt,12143,1,105,12,hotels and inns business act | 東京都墨田区保健所 | 27墨福衛生環第213号,78.34193548387097,False,12143
6854721,Decoboco＋,Decoboco,Koto Ku,35.67986,139.81736,Entire home/apt,11640,2,220,3,hotels and inns business act | 江東区保健所 | ５江健生環へ第558号,75.09677419354838,False,5820
6856801,Nishi-Ogikubo 1BR Studio Type-B  5F,近藤,Suginami Ku,35.70402,139.5977,Entire home/apt,17100,3,70,20,m130002746,110.3225806451613,False,5700
6874108,Shinjuku/Shin-Okubo 5 min Comfy 2BR [HL4A],Sumifuku,Shinjuku Ku,35.70159,139.70653,Entire home/apt,35305,1,180,23,m130001802,227.7741935483871,False,35305
6875368,One hour from the airport.Good access to all,Yoshio,Taito Ku,35.72413,139.77771,Private room,5953,2,180,2,m130000164,38.406451612903226,False,2976
6914633,☆KOUENJI 5min / SHINJUKU 9min (Free WiFi) ☆,Tomomasa,Suginami Ku,35.70565,139.65262,Entire home/apt,9800,1,275,4,m130001781,63.225806451612904,False,9800
6939875,Near station! Free parking included! Pet friendly!,Kanako,Shinagawa Ku,35.60982,139.72068,Entire home/apt,20600,1,198,1,m130001112,132.90322580645162,False,20600
6953234,Weekend 1LDK Shinjuku Town House - Great Location!,Mizuki,Shinjuku Ku,35.69875,139.69112,Entire home/apt,33571,1,162,3,m130048161,216.58709677419355,False,33571
6975801,7A/21㎡/Japanese Modern Studio 2 stops to Shinjuku,Yuka,Shibuya Ku,35.67681,139.67929,Entire home/apt,14914,1,233,5,hotels and inns business act | 渋谷区保健所 | 31渋健生収第3881号,96.21935483870968,False,14914
7038511,3番伝統日本家屋都内には珍しい东京日本Free Wifi-2,文娟,Itabashi Ku,35.76456,139.67015,Private room,10800,1,60,5,m130001805,69.6774193548387,False,10800
7038739,伝統日本家屋都内には珍しい东京日本Free Wifi,文娟,Nerima Ku,35.76455,139.66829,Private room,10800,1,40,5,m130001805,69.6774193548387,False,10800
7043818,Quiet Shinjuku-area＊２BR＊36㎡＊optical line with desk,Yumi,Shinjuku Ku,35.68804,139.72024,Entire home/apt,34072,5,182,2,m130004881,219.81935483870967,False,6814
7057399,102Tokyo JRHiraiSt. take a walk 9minutes apartment,Mariko,Edogawa Ku,35.70208,139.84227,Entire home/apt,5300,4,69,3,m130005528,34.193548387096776,False,1325
7123125,Condo 201 (Fully Renovated Flat in Central Tokyo),Kae,Minato Ku,35.65681,139.75271,Entire home/apt,35000,30,79,4,m130009797,225.80645161290323,False,1167
7136098,☆☆KOUENJI 5min / SHINJUKU 10min Free WiFi ☆☆,Tomomasa,Suginami Ku,35.70522,139.65431,Entire home/apt,9800,1,134,4,m130001777,63.225806451612904,False,9800
7149882,a) 4min walk Ikebukuro/ 78 sqm/ Free wifi/ 8BEDS,Momo,Toshima Ku,35.73334,139.70837,Entire home/apt,36029,3,228,8,hotels and inns business act | 東京都豊島区池袋保健所 | 元豊池保衛環き第81号,232.44516129032257,False,12010
7170836,2Shower/Direct Narita/Shinjuku/Akihabara/Tokyo Sta,鹰,Katsushika Ku,35.72358,139.85843,Entire home/apt,24564,1,200,3,hotels and inns business act | 東京都葛飾区保健所 | 30葛保生環第162号,158.4774193548387,False,24564
7227038,"Azabu- spacious apt,Hammock♥",Akari,Minato Ku,35.65612,139.73437,Entire home/apt,39860,2,319,1,hotels and inns business act | 港区みなと保健所 | 30港み生環き第62号,257.16129032258067,False,19930
7281726,Reiko's cosy flat near Tamagawa University,怜子,Machida Shi,35.55741,139.45917,Entire home/apt,10000,1,48,1,m130000934,64.51612903225806,False,10000
7322455,Takahata Private Apartment 105,Rickie,Hino Shi,35.66263,139.40793,Entire home/apt,4851,5,37,9,m130006339,31.296774193548387,False,970
7349832,101Tokyo JRHirai St. take a walk9minutes apartment,Mariko,Edogawa Ku,35.70157,139.84156,Entire home/apt,6300,4,98,3,m130006317,40.645161290322584,False,1575
7353004,"Riversideroom Shinjyuku28min, Shibuya35min 2person",Yoshi,Hino Shi,35.68521,139.39257,Entire home/apt,8843,3,48,1,m130008293,57.05161290322581,False,2948
7358397,"Peaceful Riverside View, Asakusa",Harumi,Taito Ku,35.70511,139.79276,Entire home/apt,32714,2,237,1,m130002579,211.05806451612904,False,16357
7406024,Cozy House near Ajinomoto Studium TUFS/ICU/ASIJ,Jimmy'S Family,Fuchu Shi,35.67267533286519,139.51251029968262,Entire home/apt,12870,2,85,1,m130008301,83.03225806451613,False,6435
7450080,Japanese style room near Shinjuku,Lina,Suginami Ku,35.68239,139.65346,Private room,6148,5,198,1,m130000751,39.66451612903226,False,1230
7484849,"10min to Shibuya,Shinjuku Cosy room",Yamagata,Setagaya Ku,35.66510009765625,139.6403350830078,Private room,18000,1,69,1,m130001003,116.12903225806451,False,18000
7620544,(和室3人)最寄駅２駅-日比谷線/半蔵門線直通－浅草/上野/秋葉原/築地/銀座 /渋谷,Yuna Soon,Adachi Ku,35.78152,139.77846,Private room,27000,3,29,2,hotels and inns business act | 足立区足立保健所 | 29足足保生生収第452号,174.19354838709677,False,9000
7625528,[S6B] Shinjuku/Shin-Okubo 5 min Bright Apt,Sumifuku,Shinjuku Ku,35.70028,139.70525,Entire home/apt,33068,1,139,23,m130002551,213.34193548387097,False,33068
7718263,sinjyuku house3minutea Okubo Station,Katutoshi,Shinjuku Ku,35.70015,139.69946,Entire home/apt,23175,2,34,2,m130004190,149.51612903225808,False,11588
7899504,Top edge house 202,"Top Edge Co., Ltd.",Suginami Ku,35.70366,139.62997,Private room,5157,1,39,10,m130001125,33.270967741935486,False,5157
7901470,誠道館　205／静かで出入り自由な完全個室（専用バス・トイレ）,Hisao,Arakawa Ku,35.72671,139.782,Entire home/apt,2900,1,502,8,hotels and inns business act | 荒川区保健所長 | ３０荒保衛環き（三）第１５号,18.70967741935484,False,2900
7901621,誠道館　204／静かで出入り自由な完全個室(専用バス・トイレ）,Hisao,Arakawa Ku,35.72672,139.78201,Entire home/apt,2900,1,366,8,hotels and inns business act | 荒川区保健所長 | ３０荒保衛環き（三）第１５号,18.70967741935484,False,2900
7903097,"2 Close to Ikebukuro area, 12mins by train",Jiang,Itabashi Ku,35.75995,139.68417,Private room,9773,4,115,3,m130000033,63.05161290322581,False,2443
7911710,1 DoubleSize Bed room 12mins by train to kebukuro,Jiang,Itabashi Ku,35.76115,139.68344,Private room,7210,4,94,3,m130000033,46.516129032258064,False,1802
7915597,Top edge house 102,"Top Edge Co., Ltd.",Suginami Ku,35.70366,139.62999,Private room,5157,1,51,10,m130001125,33.270967741935486,False,5157
7938869,100-year-old wooden house/ 1min to the station,Yuki,Shibuya Ku,35.65191,139.7205,Entire home/apt,36100,4,214,1,m130000963,232.90322580645162,False,9025
7940713,IKEBUKURO Comfy room for travellers,文娟,Nerima Ku,35.763,139.66878,Private room,10000,1,145,5,m130001805,64.51612903225806,False,10000
7956999,Quiet Retreat 3 Min Walk to Nishi-Shinjuku Station,Kazumi,Shinjuku Ku,35.69142,139.68524,Entire home/apt,25557,2,208,5,hotels and inns business act | 新宿区保健所 | 4新保衛環第193号,164.88387096774193,False,12778
7965448,Shinagawa area  2 min to station!  room102,Josh F,Shinagawa Ku,35.59877,139.73915,Entire home/apt,9618,5,52,2,hotels and inns business act | 東京都品川区保健所 | 30品保生環き第77号,62.05161290322581,False,1924
8105976,"Easy to airport,Asakusa,Skytree,Ginza,Akihabara!",Kei,Katsushika Ku,35.7333,139.85079,Entire home/apt,17800,5,326,2,hotels and inns business act | 東京都葛飾区保健所 | 31葛保生環第330号,114.83870967741936,False,3560
8108276,To Ikebukuro Walk 5Min/2BR/Shinjuku/Shibuya/6pp,Momoe,Toshima Ku,35.727,139.71273,Entire home/apt,114871,4,127,18,m130030594,741.1032258064516,False,28718
8173177,"7B/22.5㎡/Japanese Modern Apt, 2 Stops to Shinjuku",Yuka,Shibuya Ku,35.6772,139.67896,Entire home/apt,14514,1,269,5,hotels and inns business act | 渋谷区保健所 | 31渋健生収第3882号,93.63870967741936,False,14514
8246244,House Near Shinjuku Central Park!!!,Ming Yang,Shinjuku Ku,35.69024,139.68741,Entire home/apt,49286,2,240,8,hotels and inns business act | 新宿区保健所 | 28新保衛環第76号,317.9741935483871,False,24643
8264671,omotesandou/single size bed /渋谷1駅表参道/外苑前,Miho,Minato Ku,35.6673,139.71916,Private room,8143,2,79,2,m130031610,52.535483870967745,False,4072
10322230,"Shibuya Crossing, Cozy Studio 302",Takayuki,Shibuya Ku,35.65858,139.69535,Entire home/apt,15000,2,398,6,hotels and inns business act | 東京都渋谷区保健所 | 30渋保生環旅第22号,96.7741935483871,False,7500
10366183,"Dormitory  for women, Muscat",Grapehouse Koenji,Nakano Ku,35.71029,139.64928,Shared room,4800,1,230,4,hotels and inns business act | 東京都中野区保健所 | 30中環生環第245号,30.967741935483872,False,4800
10377514,(庭园の屋)2人大床房带小花園 （103）,雪子,Shinjuku Ku,35.7029,139.69251,Private room,15453,3,74,6,hotels and inns business act | 東京都新宿区保健所 | 第m130006556,99.69677419354839,False,5151
10416869,Shinjuku/ 3 min walk from station★incl projector,Ichimaru,Shinjuku Ku,35.69239,139.70755,Entire home/apt,52846,1,176,10,m130002469,340.94193548387096,False,52846
10459562,"Shibuya Crossing, Japanese Elegance 303",Takayuki,Shibuya Ku,35.6591,139.69643,Entire home/apt,16177,3,366,6,hotels and inns business act | 東京都渋谷区保健所 | 30渋保生環旅第23号,104.36774193548388,False,5392
10459659,"Shibuya Crossing, Spacious Apt. 401, No Elevator",Takayuki,Shibuya Ku,35.66022,139.69551,Entire home/apt,14250,2,404,6,hotels and inns business act | 東京都渋谷区保健所 | 31渋健生収第2644号,91.93548387096774,False,7125
10505175,东京市中心池袋附进别墅民宿单人房 free wifi,文娟,Nerima Ku,35.76354,139.67001,Private room,9880,1,77,5,m130001805,63.74193548387097,False,9880
10506217,5 people Available!5 minutes walk to Ikebukuro！,松川,Toshima Ku,35.7336,139.70969,Entire home/apt,19866,2,138,3,hotels and inns business act | 豊島区池袋保健所 | 5豊池保衛環き第26号,128.16774193548386,False,9933
10534006,☆Cozy Japanese style room☆,Kazuko,Shibuya Ku,35.662422,139.701248,Entire home/apt,22886,1,152,1,m130013557,147.6516129032258,False,22886
10536367,Enjoy the local life/quiet environment to stay in,Taketo & Taeko,Setagaya Ku,35.63224,139.65199,Entire home/apt,26981,2,174,1,m130002000,174.07096774193548,False,13490
10552058,H03 Cozy and Residential Apartment.,Yoshi,Arakawa Ku,35.73643,139.77125,Entire home/apt,14814,1,64,5,m130012674,95.5741935483871,False,14814
10553744,studio 15minutes to Sinjuku station,Shohei,Suginami Ku,35.67441,139.66045,Entire home/apt,15000,1,402,6,m130001764,96.7741935483871,False,15000
10582789,Pippin's Inn - hygge home with cats - Shibuya,Ushka,Shibuya Ku,35.67505,139.69004,Entire home/apt,21850,1,348,2,hotels and inns business act | 30渋保生環旅 | 第13号,140.96774193548387,False,21850
10583516,Shibuya.3min tram Max 3/Free wifi /Sangenjaya Sta.,Airin,Setagaya Ku,35.64133967193497,139.6642380952835,Entire home/apt,13757,3,309,3,hotels and inns business act | 世田谷区世田谷保健所 | 5世保生環第977号,88.75483870967741,False,4586
10596923,"【Nippori 3 min/120m², 2LDK Duplex】 IH Kitchen,etc.",ふたばホテル,Arakawa Ku,35.73068,139.77115,Private room,34843,4,86,2,hotels and inns business act | 東京都荒川区保健所 | 2荒保衛環き(三)第2号,224.79354838709676,False,8711
10598625,Luxury villa in Shinjuku/Prime location.,静,Shinjuku Ku,35.71368,139.69913,Entire home/apt,106070,1,442,2,hotels and inns business act | 東京都新宿保健所 | 31新保衛環第105号,684.3225806451613,False,106070
10600978,"Shinjuku,kagurazaka  Room202 新宿wifi ok、Men only",Noboru,Shinjuku Ku,35.69922,139.72498,Private room,5244,3,226,2,m130001852,33.83225806451613,False,1748
10605063,Welcoming Apt near Asakusa 3minSTA +WiFi,Ting,Taito Ku,35.69761,139.78717,Entire home/apt,15064,2,296,1,hotels and inns business act | 台東区台東保健所 | 30台台健生環き第336号,97.18709677419355,False,7532
10636671,6m from Yamanote-L/Easy access to Tokyo/Free-WIFI,Masaki & Haruko,Kita Ku,35.73745,139.75788,Entire home/apt,14486,3,157,1,m130000449,93.45806451612903,False,4829
10733833,3 mins walk from A0 exit of Shibuya station B14,Taku,Shibuya Ku,35.65815,139.6953,Entire home/apt,25843,1,164,2,m130005053,166.7290322580645,False,25843
10761071,37㎡ ２DK Easy access to Central Tokyo＊nearJR&Subway,Yumiko,Itabashi Ku,35.75015,139.71744,Entire home/apt,30914,4,148,2,m130003511,199.44516129032257,False,7728
10795042,"Floor rent, complete isolation stay in center TKO",Masaharu,Chiyoda Ku,35.67235,139.76009,Entire home/apt,44571,5,224,5,m130004395,287.5548387096774,False,8914
10913195,【Reasonable Price】Best location in Ikebukuro!,Lai,Toshima Ku,35.72955,139.71665,Entire home/apt,9900,2,147,10,m130000647,63.87096774193548,False,4950
8618595,305 / Near Shinjuku Shibuya / 3 beds/ Bright room,Masami,Shibuya Ku,35.67949,139.67874,Entire home/apt,28310,1,466,12,hotels and inns business act | 東京都渋谷保健所 | ３０渋保生環旅第２９号,182.6451612903226,False,28310
8619851,静かな住宅街のテラスのある広い家 103㎡　新宿から15分の野方駅　徒歩7分　昔からのレストラン多数,Yoko&Yasuhiro,Nakano Ku,35.71702,139.64708,Entire home/apt,46800,5,110,1,m130000155,301.93548387096774,False,9360
8673124,Near Yokota AB 5min   one room.,Shukichi,Fussa Shi,35.74423,139.33301,Private room,3500,4,67,1,m130000580,22.580645161290324,False,875
8731635,lovely new town house by Sky Tree,Josie,Sumida Ku,35.7149,139.81431,Private room,3300,1,147,2,m130001330,21.29032258064516,False,3300
8783754,New! near Sensoji Temple Free WiFi,武志,Taito Ku,35.71806,139.79887,Entire home/apt,18324,3,298,2,hotels and inns business act | 東京都台東区台東保健所 | ５台台健生環き第10053号,118.21935483870968,False,6108
8784897,"2B/35㎡/Big Studio Apt, 2 Stops to Shinjuku (2B)",Yuka,Shibuya Ku,35.67733,139.6789,Entire home/apt,32971,1,302,5,hotels and inns business act | 渋谷区保健所 | 31渋健生収第3944号,212.71612903225807,False,32971
8815730,"7C/18.36㎡/Simple Cozy Apt, 2 Stops to Shinjuku",Yuka,Shibuya Ku,35.67694,139.67878,Entire home/apt,17626,1,256,5,hotels and inns business act | 渋谷区保健所 | 31渋健生収第3883号,113.71612903225807,False,17626
8947448,Japanese-style guest house near Asakusa & Skytree,Konoha House,Sumida Ku,35.70944,139.80191,Entire home/apt,37944,1,106,2,hotels and inns business act | 墨田区保健所 | 4墨福衛生環第98号,244.8,False,37944
8995057,Shinjuku2min HigashiShinjuku 0.5min　 sterilizer,Ohkubo,Shinjuku Ku,35.70006,139.70599,Entire home/apt,11000,2,252,6,m130003325,70.96774193548387,False,5500
8995712,3 min from Sta. Ueno Park 10min walk! 201,Namio,Taito Ku,35.71968,139.7652,Entire home/apt,18000,1,413,3,hotels and inns business act | 文京区文京保健所 | ２０１９文文生環き第５１０号,116.12903225806451,False,18000
9006622,"Licensed LM101,2min Oyama 3stop Ikebukuro 9th Year",Kyoko,Itabashi Ku,35.74763107299805,139.70321655273438,Entire home/apt,16629,5,160,6,m130009193,107.28387096774193,False,3326
9036683,2 min. to Asakusa line - Quiet area,Masa,Ota Ku,35.59621,139.70935,Entire home/apt,7220,2,199,1,special economic zoning act | 30健生発第11480号,46.58064516129032,False,3610
9081390,"Central Tokyo, 2min  Station",Shin,Shinjuku Ku,35.68732452392578,139.72152709960938,Entire home/apt,31405,4,198,2,m130005035,202.61290322580646,False,7851
9096540,2baths/2Toilets /Garden House /One stop Shinjuku,Rumika,Shibuya Ku,35.68160629272461,139.68045043945312,Entire home/apt,45000,4,200,23,hotels and inns business act | 渋谷区保健所 | ５渋保生環第５９８号,290.3225806451613,False,11250
9163537,"Licensed LM02A,2min Oyama 3stop Ikebukuro 9 Year",Kyoko,Itabashi Ku,35.74768829345703,139.70339965820312,Entire home/apt,19400,5,131,6,m130009198,125.16129032258064,False,3880
9206226,Dormitory for women,Grapehouse Koenji,Nakano Ku,35.71019,139.64929,Shared room,4800,1,179,4,hotels and inns business act | 東京都中野区保健所 | 30中環生環第245号,30.967741935483872,False,4800
9220374,Shimokitazawa 50m² Living + 20m² Balcony,Shin,Setagaya Ku,35.66241,139.67474,Private room,45000,1,10,1,m130025710,290.3225806451613,False,45000
9220482,6D/18㎡/Simple Cozy Studio Apt 2 Stops to Shinjuku,Yuka,Shibuya Ku,35.67692,139.68061,Entire home/apt,12321,1,251,5,hotels and inns business act | 渋谷区保健所 | 31渋健生収第3947号,79.49032258064516,False,12321
9239019,SHINJUKU W Fuji House Great VALUE * 2rms 2baths *,Veronica,Suginami Ku,35.69144,139.66396,Entire home/apt,30430,2,104,1,hotels and inns business act | 杉並区杉並保健所 | 5杉保衛 環第453号,196.32258064516128,False,15215
9280298,"Quiet, sunny and clean studio at 4min Ebisu",ゆき,Shibuya Ku,35.644540071934,139.70895253121853,Entire home/apt,9100,3,138,1,hotels and inns business act | 渋谷区保健所 | 31渋健生収第2392号,58.70967741935484,False,3033
9437825,Nishi-Ogikubo 1BR Box  5F,近藤,Suginami Ku,35.70415363112948,139.5976820960641,Entire home/apt,18000,1,30,20,m130002745,116.12903225806451,False,18000
9442462,Private Room for women,Grapehouse Koenji,Nakano Ku,35.7102,139.64928,Private room,9857,1,37,4,hotels and inns business act | 東京都中野区保健所 | 30中環生環第245号,63.593548387096774,False,9857
9454348,Traditional Wooden House and Bath!,Hiroyuki,Taito Ku,35.72517,139.76402,Entire home/apt,17429,1,166,1,m130003279,112.44516129032257,False,17429
